label,url,url_length,hostname_length,path_length,query_length,fragment_length,count_dot,count_hyphen,count_underscore,count_slash,count_at,count_equals,count_percent,count_digits,count_letters,count_special_chars,has_ip_address,has_http,has_https,domain_age_days,domain_lifespan_days,days_since_domain_update,registrar_name,cert_age_days,cert_validity_days,cert_issuer_cn,cert_subject_cn,ssl_protocol_version,cert_has_valid_hostname
1,https://www.clickpointsoftware.com,34,26,0,0,0,2,0,0,2,0,0,0,0,29,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.therapyshoppe.com,29,21,0,0,0,2,0,0,2,0,0,0,0,24,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.xc.shun.ml,21,14,0,0,0,3,0,0,2,0,0,0,0,15,6,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.introducingislam.org,32,24,0,0,0,2,0,0,2,0,0,0,0,27,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.southingtonlibrary.org,34,26,0,0,0,2,0,0,2,0,0,0,0,29,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.priceheneveld.com/practice/trade/,45,21,16,0,0,2,0,0,5,0,0,0,0,37,8,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.agilemodeling.com,29,21,0,0,0,2,0,0,2,0,0,0,0,24,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://attgvfvytu.square.site/,30,22,1,0,0,2,0,0,3,0,0,0,0,24,6,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.graveyards.com,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.laidie.com,21,14,0,0,0,2,0,0,2,0,0,0,0,16,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.gzhf8888.com,23,16,0,0,0,2,0,0,2,0,0,0,4,14,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,https://esim-fr.eu/verification/login.php,41,10,23,0,0,2,1,0,4,0,0,0,0,33,8,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.who.ne.jp,21,13,0,0,0,3,0,0,2,0,0,0,0,15,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://de10027.firebaseapp.com/,32,23,1,0,0,2,0,0,3,0,0,0,5,21,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.freemason.com,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://colonialmaterial.com,28,20,0,0,0,1,0,0,2,0,0,0,0,24,4,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.whydomath.org,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.megmariewallace.com,31,23,0,0,0,2,0,0,2,0,0,0,0,26,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.0577yx.com,21,14,0,0,0,2,0,0,2,0,0,0,4,12,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://yenofhzrsm.pay04wuk.club/vnafvra97w/?q=3717065149&id=100,63,24,12,19,0,2,0,0,4,0,2,0,17,35,11,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.vacunas.org,23,15,0,0,0,2,0,0,2,0,0,0,0,18,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.lesnims.cz,22,14,0,0,0,2,0,0,2,0,0,0,0,17,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.bcrt.org.uk,23,15,0,0,0,3,0,0,2,0,0,0,0,17,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.aromadesk.com,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.footankleinstitute.com,34,26,0,0,0,2,0,0,2,0,0,0,0,29,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.woodengravers.co.uk,31,23,0,0,0,3,0,0,2,0,0,0,0,25,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.oshotimes.com,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.testosteroneofficial.com,36,28,0,0,0,2,0,0,2,0,0,0,0,31,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.bainbridgereview.com,32,24,0,0,0,2,0,0,2,0,0,0,0,27,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.vanfirecu.com,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.clickz.com,22,14,0,0,0,2,0,0,2,0,0,0,0,17,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.clearancepaving.co.uk,33,25,0,0,0,3,0,0,2,0,0,0,0,27,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.spainflplayerdescargar2021.info,42,35,0,0,0,2,0,0,2,0,0,0,4,33,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.willhackforsushi.com,32,24,0,0,0,2,0,0,2,0,0,0,0,27,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.emma.de,19,11,0,0,0,2,0,0,2,0,0,0,0,14,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://orange969.yolasite.com,30,22,0,0,0,2,0,0,2,0,0,0,3,22,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.nextpvr.com,23,15,0,0,0,2,0,0,2,0,0,0,0,18,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.hd-resource.oss-eu-central-1.aliyuncs.com,52,45,0,0,0,4,4,0,2,0,0,0,1,40,11,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.theplayfulscholar.com,33,25,0,0,0,2,0,0,2,0,0,0,0,28,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.nftmatrixed.info,27,20,0,0,0,2,0,0,2,0,0,0,0,22,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.stocker.jp,22,14,0,0,0,2,0,0,2,0,0,0,0,17,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.aidn.jp,19,11,0,0,0,2,0,0,2,0,0,0,0,14,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.cedacventures.com,28,21,0,0,0,2,0,0,2,0,0,0,0,23,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.unisa.edu.au,24,16,0,0,0,3,0,0,2,0,0,0,0,18,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://zuyyae.com/,18,10,1,0,0,1,0,0,3,0,0,0,0,13,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.traveliteindia.com,30,22,0,0,0,2,0,0,2,0,0,0,0,25,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.okra.nl,19,11,0,0,0,2,0,0,2,0,0,0,0,14,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.pacificlife.com,27,19,0,0,0,2,0,0,2,0,0,0,0,22,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.oapen.org,21,13,0,0,0,2,0,0,2,0,0,0,0,16,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.zijenstijl.com,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.electricityclub.co.uk,33,25,0,0,0,3,0,0,2,0,0,0,0,27,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.ferienhaus-ammerland.de,34,27,0,0,0,2,1,0,2,0,0,0,0,28,6,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.us-ignite.org,25,17,0,0,0,2,1,0,2,0,0,0,0,19,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://acessodoclientedigital.com/fatura-renner/user/?ut_source=googl,70,26,20,15,0,1,1,1,5,0,1,0,0,59,11,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,http://www.standardcertifications.com,37,30,0,0,0,2,0,0,2,0,0,0,0,32,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,https://bafybeibhl33regh6ygbgoqkr2u4nhbq6s7mhfulxypypdf4v5g6p4w33ga.ipfs.cf-ipfs.com/#accounts@centrica.com,107,76,1,0,21,4,1,0,3,1,0,0,13,83,11,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.georgeskaufman.com,30,22,0,0,0,2,0,0,2,0,0,0,0,25,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.gladstone.mo.us,27,19,0,0,0,3,0,0,2,0,0,0,0,21,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://dev-wbpostalcb.pantheonsite.io/web/,43,30,5,0,0,2,1,0,4,0,0,0,0,35,8,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://redirectaccess3rivers.info/verify/#wa=wsignin1.0&amp;rpsnv=13&amp;ct=1539585327&amp;rver=7.0.6737.0&amp;wp=mbi_ssl&amp;wreply=https%3a%2f%2foutlook.live.com%2fowa%2f%3fnlp%3d1%26rpscsrfstate%3d715d44a2-2f11-4282-f625-a066679e96e2&amp;id=292841&amp;cbcxt=out&amp;lw=1&amp;fl=dob%2cflname%2cwld&amp;cobrandid=90015&amp;domain=,332,26,8,0,289,7,4,1,4,0,12,11,72,197,63,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,https://attmaillloginpage.square.site/,38,29,1,0,0,2,0,0,3,0,0,0,0,32,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.dubai-marina.com,28,20,0,0,0,2,1,0,2,0,0,0,0,22,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.thinkingcloset.com,30,22,0,0,0,2,0,0,2,0,0,0,0,25,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.ghaensereshk.com,28,20,0,0,0,2,0,0,2,0,0,0,0,23,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.gwlr.org,20,12,0,0,0,2,0,0,2,0,0,0,0,15,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.lopezpeluqueros.com,31,23,0,0,0,2,0,0,2,0,0,0,0,26,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.gender-sf.org,25,17,0,0,0,2,1,0,2,0,0,0,0,19,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.ultimateimagesalon.com,34,26,0,0,0,2,0,0,2,0,0,0,0,29,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.davidpublisher.com,30,22,0,0,0,2,0,0,2,0,0,0,0,25,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.roadblock.org.uk,28,20,0,0,0,3,0,0,2,0,0,0,0,22,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://imagesosweetphotography.com/ghgs/tony/verificationAttempt.php?sf58gfd1s689sxd2sdf8angf264s9df23sd2f1n495K3L2C151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd,201,27,34,131,0,2,0,0,5,0,0,0,83,109,9,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.modernabuenosaires.org,34,26,0,0,0,2,0,0,2,0,0,0,0,29,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://att-103897.weeblysite.com/,34,25,1,0,0,2,1,0,3,0,0,0,6,21,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.hangqiang.net,24,17,0,0,0,2,0,0,2,0,0,0,0,19,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,https://clientes.hipotecariologo.repl.co/,41,32,1,0,0,3,0,0,3,0,0,0,0,34,7,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.elperuano.pe,24,16,0,0,0,2,0,0,2,0,0,0,0,19,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.proggnosis.com,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://newskinandcare.com/wp-includes/wwii22/renelecconstructionhasevolvedfromitsrootswithinrenelec/login.php?public/enroll/identifyuser-aspx-lob=rbglogon=otk0nzu0ndu3otk0nzu0ndu3&amp;session=otk0nzu0ndu3otk0nzu0ndu3,217,18,84,106,0,2,3,0,8,0,3,0,14,183,20,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.harpspectrum.org,28,20,0,0,0,2,0,0,2,0,0,0,0,23,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://43.156.7.24/v3/signin/identifier?dsh=s1678173397%3a1679418253823338&amp%3bcontinue=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bfollowup=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bxrealip=35.203.255.98&ifkv=awnoghd9maervc4c0kse2_xudtq1h4yxf6pwe4zx5cjgfymk8fvmmv4sclqdoh6maeddwgg0jv8ugw&passive=1209600&xrealip=34.198.46.118&flowname=weblitesignin&flowentry=servicelogin,380,11,21,340,0,13,0,1,5,0,9,14,90,238,52,1,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.beysehir.bel.tr,27,19,0,0,0,3,0,0,2,0,0,0,0,21,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.voiceprivacychallenge.org,37,29,0,0,0,2,0,0,2,0,0,0,0,32,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.mediasanctuary.org,30,22,0,0,0,2,0,0,2,0,0,0,0,25,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.brand-ok.com,24,16,0,0,0,2,1,0,2,0,0,0,0,18,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.4wheelparts.com,27,19,0,0,0,2,0,0,2,0,0,0,1,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.bayboratek.com,25,18,0,0,0,2,0,0,2,0,0,0,0,20,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.thepeakdistrict.info,32,24,0,0,0,2,0,0,2,0,0,0,0,27,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://opsafjk.mrbonus.com/,28,19,1,0,0,2,0,0,3,0,0,0,0,22,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.pitsos.gr,21,13,0,0,0,2,0,0,2,0,0,0,0,16,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.thefulltoss.com,27,19,0,0,0,2,0,0,2,0,0,0,0,22,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://sparkasse.sp-securityupdate.de/,39,30,1,0,0,2,1,0,3,0,0,0,0,32,7,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.gisreportsonline.com,32,24,0,0,0,2,0,0,2,0,0,0,0,27,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.oceansidechamber.com,32,24,0,0,0,2,0,0,2,0,0,0,0,27,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.timbercraft.com,27,19,0,0,0,2,0,0,2,0,0,0,0,22,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.spritmonitor.de,27,19,0,0,0,2,0,0,2,0,0,0,0,22,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.ign.gob.ar,22,14,0,0,0,3,0,0,2,0,0,0,0,16,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.ilikevinyl.com,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://cloudflare-ipfs.com/ipfs/bafybeidddh67ap3oj5ivxmoglanwjmkrm5ixgbmdvjfnqdoxi2w4k4h3am//gen.html,102,19,75,0,0,2,1,0,6,0,0,0,9,83,10,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,https://arimznapp.000webhostapp.com/appsupports.html,52,27,17,0,0,3,0,0,3,0,0,0,3,42,7,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.dtschools.org,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.saimm.co.za,23,15,0,0,0,3,0,0,2,0,0,0,0,17,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.paxfulk.com,22,15,0,0,0,2,0,0,2,0,0,0,0,17,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.dasignerevents.com,30,22,0,0,0,2,0,0,2,0,0,0,0,25,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.nsbradio.co.uk,26,18,0,0,0,3,0,0,2,0,0,0,0,20,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.gitsfood.com,24,16,0,0,0,2,0,0,2,0,0,0,0,19,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.dicegamedepot.com,29,21,0,0,0,2,0,0,2,0,0,0,0,24,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.biotimeinc.com,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.artnfoods.guru,25,18,0,0,0,2,0,0,2,0,0,0,0,20,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.bluenery.com,23,16,0,0,0,2,0,0,2,0,0,0,0,18,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.stillkickinmusic.com,32,24,0,0,0,2,0,0,2,0,0,0,0,27,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.johnnyfd.com,24,16,0,0,0,2,0,0,2,0,0,0,0,19,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.twink-img.cf,23,16,0,0,0,2,1,0,2,0,0,0,0,17,6,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,https://darasloja.com.br/-/gfrach/cv4,37,16,13,0,0,2,1,0,5,0,0,0,1,27,9,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.safalniveshak.com,29,21,0,0,0,2,0,0,2,0,0,0,0,24,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.lifestalker.com,27,19,0,0,0,2,0,0,2,0,0,0,0,22,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.bithumb.com,22,15,0,0,0,2,0,0,2,0,0,0,0,17,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.stadt-forschung.at,30,22,0,0,0,2,1,0,2,0,0,0,0,24,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.aperionmgmt.com/ourservices.html,44,19,17,0,0,3,0,0,3,0,0,0,0,37,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.bigc.vn,19,11,0,0,0,2,0,0,2,0,0,0,0,14,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.runslinkers.nl,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.simtec-silicone.com,31,23,0,0,0,2,1,0,2,0,0,0,0,25,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.goldenkeyart.com,28,20,0,0,0,2,0,0,2,0,0,0,0,23,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.lejourduseigneur.com,32,24,0,0,0,2,0,0,2,0,0,0,0,27,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.icybin.flnet.org,27,20,0,0,0,3,0,0,2,0,0,0,0,21,6,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.volumetricks.com,28,20,0,0,0,2,0,0,2,0,0,0,0,23,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.danielmitsui.com,28,20,0,0,0,2,0,0,2,0,0,0,0,23,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.murphysanitary.com/links.htm,40,22,10,0,0,3,0,0,3,0,0,0,0,33,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://att-7jbfjv6jgtxhfh8ghrh.boxmode.io/,43,34,1,0,0,2,1,0,3,0,0,0,3,33,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.6bin.csqoy.com,25,18,0,0,0,3,0,0,2,0,0,0,1,18,6,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,http://www.grievingly.com,25,18,0,0,0,2,0,0,2,0,0,0,0,20,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.worldbyisa.com,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.robroycountry.com,29,21,0,0,0,2,0,0,2,0,0,0,0,24,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://kuronekioyamato.jzoogek.cn/,34,26,1,0,0,2,0,0,3,0,0,0,0,28,6,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,http://www.htpcapital.com,25,18,0,0,0,2,0,0,2,0,0,0,0,20,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.rtvslo.si,21,13,0,0,0,2,0,0,2,0,0,0,0,16,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://65gfgfgfgfg4g4g.blogspot.com.co/?m=1,44,31,1,3,0,3,0,0,3,0,1,0,5,30,9,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.childrensrights.org,31,23,0,0,0,2,0,0,2,0,0,0,0,26,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.iphon.fr,20,12,0,0,0,2,0,0,2,0,0,0,0,15,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.lboro.ac.uk,23,15,0,0,0,3,0,0,2,0,0,0,0,17,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.davidmeermanscott.com,33,25,0,0,0,2,0,0,2,0,0,0,0,28,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.di-corp.com/about,29,15,6,0,0,2,1,0,3,0,0,0,0,22,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://realorigin.org/?gclid=cjwkcajwo_kxbhaaeiwa2rz8hapoegm3hfzqqeym3qdlrqm9ve8fxjilcqgqtz44_jszpweou-im7bocorqqavd_bwe,121,14,1,97,0,1,1,3,3,0,1,0,9,101,11,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.brianchatton.com,28,20,0,0,0,2,0,0,2,0,0,0,0,23,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
